X_int_1	Y_int_1	Cond.1[mS/m]	Inph.1[ppt]	X_int_2	Y_int_2	Cond.2[mS/m]	Inph.2[ppt]	X_int_3	Y_int_3	Cond.3[mS/m]	Inph.3[ppt]	Num fich	b et p	Base	Profil
397578.7659	5315689.3556	10.88	-0.01	397578.9525	5315689.4123	17.26	-0.13	397579.1773	5315689.4805	22.99	-0.08	1	23	0	22
397578.3292	5315689.2398	13.32	-0.03	397578.5165	5315689.2938	18.83	-0.2	397578.7424	5315689.3589	24.3	-0.05	1	23	0	22
397577.8925	5315689.1139	9.98	-0.02	397578.0799	5315689.1679	17.17	-0.11	397578.3057	5315689.233	22.91	-0.08	1	23	0	22
397577.4563	5315689.0022	9.52	0.0	397577.6446	5315689.0524	15.86	-0.14	397577.8717	5315689.113	22.03	-0.06	1	23	0	22
397576.7888	5315688.8524	11.62	-0.02	397576.9782	5315688.8988	17.14	-0.2	397577.2064	5315688.9549	23.27	-0.05	1	23	0	22
397576.1208	5315688.6608	10.0	-0.04	397576.3081	5315688.7146	17.4	-0.12	397576.5338	5315688.7794	23.04	-0.08	1	23	0	22
397575.6784	5315688.4874	10.08	-0.01	397575.8636	5315688.5484	16.62	-0.11	397576.0868	5315688.6221	22.79	-0.04	1	23	0	22
397575.2362	5315688.3415	11.17	0.0	397575.4214	5315688.4026	18.07	-0.14	397575.6446	5315688.4762	24.5	-0.04	1	23	0	22
397574.7938	5315688.2028	9.8	-0.03	397574.9796	5315688.262	17.99	-0.13	397575.2035	5315688.3333	23.91	-0.07	1	23	0	22
397574.1031	5315687.9976	11.78	-0.01	397574.2894	5315688.0549	17.96	-0.12	397574.5141	5315688.124	23.48	-0.04	1	23	0	22
397573.4124	5315687.7856	13.71	-0.03	397573.5989	5315687.8428	19.59	-0.15	397573.8235	5315687.9118	24.95	-0.04	1	23	0	22
397572.9579	5315687.647	12.47	-0.03	397573.1443	5315687.7041	19.7	-0.13	397573.369	5315687.7728	25.2	-0.08	1	23	0	22
397572.5033	5315687.5079	11.33	-0.01	397572.6898	5315687.5649	17.84	-0.11	397572.9145	5315687.6337	23.65	-0.04	1	23	0	22
397572.049	5315687.3877	13.08	-0.03	397572.2369	5315687.4398	19.52	-0.18	397572.4633	5315687.5025	25.76	-0.05	1	23	0	22
397571.3852	5315687.2418	8.8	-0.09	397571.5744	5315687.2888	19.57	-0.21	397571.8025	5315687.3455	25.62	-0.14	1	23	0	22
397570.721	5315687.0769	12.14	-0.02	397570.9103	5315687.1239	18.72	-0.15	397571.1384	5315687.1806	24.91	-0.05	1	23	0	22
397570.0569	5315686.912	11.76	-0.05	397570.2461	5315686.959	19.35	-0.18	397570.4742	5315687.0157	25.6	-0.06	1	23	0	22
397569.3927	5315686.7471	7.26	-0.09	397569.582	5315686.7941	18.56	-0.14	397569.8101	5315686.8508	24.77	-0.1	1	23	0	22
397571.783	5315686.0546	8.25	-0.06	397571.6108	5315685.9631	19.12	-0.08	397571.4033	5315685.8527	25.09	-0.05	1	24	0	23
397572.2078	5315686.2807	8.79	-0.02	397572.0357	5315686.1891	17.16	-0.11	397571.8282	5315686.0787	23.57	-0.04	1	24	0	23
397572.6366	5315686.484	14.14	-0.03	397572.4616	5315686.3981	20.31	-0.17	397572.2508	5315686.2946	25.87	-0.08	1	24	0	23
397573.2195	5315686.7223	12.15	-0.03	397573.0417	5315686.6421	19.75	-0.11	397572.8275	5315686.5455	25.54	-0.08	1	24	0	23
397573.8017	5315686.9244	12.34	-0.02	397573.6185	5315686.8595	19.84	-0.15	397573.3977	5315686.7814	25.77	-0.08	1	24	0	23
397574.2299	5315686.9767	15.27	-0.03	397574.0413	5315686.9273	21.23	-0.17	397573.814	5315686.8676	26.42	-0.07	1	24	0	23
397574.6549	5315687.0882	11.98	-0.05	397574.4663	5315687.0387	19.36	-0.13	397574.239	5315686.9791	24.87	-0.07	1	24	0	23
397575.0798	5315687.1975	11.49	-0.04	397574.8911	5315687.1486	18.83	-0.18	397574.6636	5315687.0897	24.83	-0.1	1	24	0	23
397575.7346	5315687.3628	15.11	-0.03	397575.5456	5315687.3144	20.4	-0.21	397575.318	5315687.2562	25.83	-0.06	1	24	0	23
397576.3887	5315687.5678	13.7	-0.05	397576.2029	5315687.5096	21.09	-0.13	397575.9789	5315687.4395	26.01	-0.09	1	24	0	23
397576.8043	5315687.7605	12.79	-0.02	397576.6215	5315687.6924	19.44	-0.13	397576.4013	5315687.6104	24.63	-0.07	1	24	0	23
397577.2205	5315687.9155	14.15	-0.03	397577.0378	5315687.8474	20.14	-0.17	397576.8176	5315687.7654	25.6	-0.06	1	24	0	23
397577.637	5315688.0672	10.38	-0.04	397577.4539	5315688.0	18.57	-0.11	397577.2333	5315687.919	24.58	-0.05	1	24	0	23
397578.2851	5315688.2985	9.36	-0.03	397578.1017	5315688.2321	16.86	-0.14	397577.8807	5315688.1521	23.21	-0.07	1	24	0	23
397578.9308	5315688.5559	12.34	-0.03	397578.7498	5315688.4836	16.35	-0.35	397578.5317	5315688.3966	23.47	-0.06	1	24	0	23
397579.3379	5315688.7577	8.61	-0.05	397579.1593	5315688.6796	16.89	-0.07	397578.9439	5315688.5854	22.71	-0.07	1	24	0	23
397579.7472	5315688.9366	9.91	-0.03	397579.5685	5315688.8585	17.03	-0.13	397579.3532	5315688.7644	23.08	-0.1	1	24	0	23
397580.1593	5315689.0724	11.4	-0.01	397579.9765	5315689.0055	17.94	-0.12	397579.7563	5315688.9248	23.87	-0.08	1	24	0	23
397580.8095	5315689.2225	10.52	-0.03	397580.6226	5315689.1667	17.27	-0.12	397580.3975	5315689.0995	23.09	-0.08	1	24	0	23
397581.4568	5315689.4052	10.69	-0.03	397581.2691	5315689.3522	17.54	-0.16	397581.043	5315689.2884	23.73	-0.1	1	24	0	23
397581.9386	5315689.5229	11.38	-0.01	397581.7501	5315689.4727	17.91	-0.13	397581.523	5315689.4123	24.11	-0.09	1	24	0	23
397582.4205	5315689.6512	11.19	-0.01	397582.232	5315689.601	17.59	-0.12	397582.0049	5315689.5406	23.65	-0.11	1	24	0	23
397582.9015	5315689.7627	11.27	-0.02	397582.712	5315689.717	18.11	-0.15	397582.4836	5315689.662	24.59	-0.1	1	24	0	23
397583.5949	5315689.8958	12.62	-0.03	397583.4043	5315689.8547	19.51	-0.15	397583.1746	5315689.805	25.78	-0.11	1	24	0	23
397584.29	5315690.0615	11.24	-0.03	397584.1004	5315690.0161	18.88	-0.13	397583.8719	5315689.9614	25.12	-0.12	1	24	0	23
397584.7612	5315690.2008	10.68	-0.02	397584.5726	5315690.1513	18.18	-0.16	397584.3453	5315690.0915	24.88	-0.1	1	24	0	23
397585.2316	5315690.3245	13.32	-0.02	397585.043	5315690.2749	20.02	-0.15	397584.8157	5315690.2152	26.16	-0.09	1	24	0	23
397585.7019	5315690.4724	12.3	-0.02	397585.5152	5315690.4164	19.97	-0.13	397585.2902	5315690.349	25.97	-0.12	1	24	0	23
397586.4048	5315690.734	11.75	-0.02	397586.22	5315690.6716	18.94	-0.14	397585.9974	5315690.5965	25.0	-0.1	1	24	0	23
397587.1076	5315690.977	13.78	-0.02	397586.9233	5315690.9132	20.43	-0.16	397586.7013	5315690.8362	26.28	-0.11	1	24	0	23
397587.5275	5315691.1322	8.8	-0.08	397587.3437	5315691.0669	19.2	-0.16	397587.1223	5315690.9881	25.38	-0.14	1	24	0	23
397587.9476	5315691.2817	10.83	-0.02	397587.7639	5315691.2164	18.34	-0.16	397587.5425	5315691.1376	24.86	-0.12	1	24	0	23
397588.3683	5315691.4177	13.52	-0.02	397588.1834	5315691.3559	20.51	-0.13	397587.9606	5315691.2813	26.31	-0.11	1	24	0	23
397589.0428	5315691.6155	13.13	-0.01	397588.8567	5315691.5572	20.51	-0.12	397588.6325	5315691.4869	26.41	-0.13	1	24	0	23
397589.7167	5315691.8315	12.37	-0.01	397589.531	5315691.7719	19.73	-0.16	397589.3072	5315691.7001	26.07	-0.12	1	24	0	23
397590.1724	5315691.9859	14.37	-0.03	397589.9871	5315691.9251	21.56	-0.14	397589.7638	5315691.8518	27.23	-0.12	1	24	0	23
397590.6282	5315692.1355	12.69	-0.02	397590.443	5315692.0747	19.97	-0.13	397590.2197	5315692.0014	25.84	-0.12	1	24	0	23
397591.0839	5315692.2902	12.24	-0.02	397590.899	5315692.2281	19.57	-0.16	397590.6763	5315692.1532	25.69	-0.13	1	24	0	23
397591.7893	5315692.5382	13.71	-0.02	397591.6049	5315692.4747	20.68	-0.13	397591.3827	5315692.3983	26.32	-0.12	1	24	0	23
397592.4953	5315692.7577	13.0	-0.02	397592.309	5315692.7004	19.95	-0.13	397592.0845	5315692.6313	25.6	-0.13	1	24	0	23
397592.9461	5315692.8569	11.51	-0.01	397592.758	5315692.8057	18.46	-0.14	397592.5312	5315692.744	24.42	-0.11	1	24	0	23
397593.3967	5315692.9794	12.9	-0.02	397593.2085	5315692.9283	19.62	-0.14	397592.9818	5315692.8666	25.42	-0.09	1	24	0	23
397593.8473	5315693.1026	10.4	-0.02	397593.6591	5315693.0512	18.16	-0.12	397593.4324	5315692.9894	24.31	-0.1	1	24	0	23
397594.5897	5315693.3065	10.85	-0.02	397594.4017	5315693.255	18.36	-0.15	397594.175	5315693.1929	24.51	-0.11	1	24	0	23
397595.3313	5315693.5424	13.37	-0.02	397595.146	5315693.4823	20.19	-0.14	397594.9227	5315693.41	25.79	-0.13	1	24	0	23
397595.8056	5315693.7535	12.77	-0.03	397595.6231	5315693.6849	19.55	-0.14	397595.4031	5315693.6023	25.06	-0.13	1	24	0	23
397596.2809	5315693.932	12.41	-0.03	397596.0983	5315693.8634	18.55	-0.14	397595.8783	5315693.7808	24.43	-0.13	1	24	0	23
397596.7565	5315694.104	12.76	-0.02	397596.5734	5315694.0371	19.71	-0.13	397596.3526	5315693.9565	25.52	-0.11	1	24	0	23
397597.4204	5315694.3329	12.6	-0.03	397597.2366	5315694.2677	19.85	-0.14	397597.0151	5315694.1891	25.83	-0.14	1	24	0	23
397598.084	5315694.5324	11.79	-0.02	397597.8974	5315694.4766	19.07	-0.16	397597.6725	5315694.4095	25.64	-0.13	1	24	0	23
397598.5715	5315694.6154	14.19	-0.03	397598.3821	5315694.5692	21.63	-0.17	397598.1538	5315694.5134	27.87	-0.14	1	24	0	23
397599.0589	5315694.7344	12.78	-0.03	397598.8694	5315694.6882	21.24	-0.15	397598.6411	5315694.6324	28.04	-0.2	1	24	0	23
397599.5438	5315694.8251	13.06	-0.03	397599.3528	5315694.7865	19.86	-0.18	397599.1226	5315694.74	26.02	-0.14	1	24	0	23
397600.2639	5315694.9129	18.2	-0.12	397600.0713	5315694.882	22.95	-0.25	397599.8393	5315694.8447	28.3	-0.21	1	24	0	23
397600.9881	5315695.0448	13.35	-0.03	397600.7963	5315695.0096	21.28	-0.14	397600.5653	5315694.9671	27.41	-0.17	1	24	0	23
397601.458	5315695.1574	12.66	-0.02	397601.267	5315695.1179	19.94	-0.16	397601.0369	5315695.0703	26.3	-0.13	1	24	0	23
397601.9263	5315695.2543	14.09	-0.04	397601.7353	5315695.2148	21.5	-0.16	397601.5052	5315695.1672	27.57	-0.14	1	24	0	23
397602.3955	5315695.3923	12.66	-0.03	397602.2075	5315695.3418	20.8	-0.16	397601.9809	5315695.2811	27.13	-0.17	1	24	0	23
397603.1065	5315695.6685	11.48	-0.01	397602.9214	5315695.6072	18.76	-0.13	397602.6983	5315695.5333	25.22	-0.13	1	24	0	23
397603.8166	5315695.8992	12.66	-0.03	397603.6311	5315695.839	20.63	-0.17	397603.4076	5315695.7666	27.35	-0.14	1	24	0	23
397604.3091	5315696.0509	13.48	-0.04	397604.1232	5315695.9919	21.51	-0.17	397603.8992	5315695.9209	27.69	-0.17	1	24	0	23
397604.8014	5315696.2071	12.96	-0.03	397604.6155	5315696.1481	20.0	-0.17	397604.3915	5315696.0771	26.25	-0.12	1	24	0	23
397605.2927	5315696.3841	13.05	-0.03	397605.1087	5315696.3197	20.99	-0.17	397604.887	5315696.2421	27.3	-0.14	1	24	0	23
397605.9785	5315696.6682	11.9	-0.05	397605.7964	5315696.5984	20.75	-0.17	397605.577	5315696.5143	26.99	-0.19	1	24	0	23
397606.6663	5315696.9125	11.51	-0.02	397606.4825	5315696.8476	18.64	-0.15	397606.261	5315696.7695	25.1	-0.13	1	24	0	23
397607.127	5315697.0422	12.53	-0.03	397606.9414	5315696.9822	20.09	-0.15	397606.7178	5315696.91	26.47	-0.14	1	24	0	23
397607.5866	5315697.1908	11.84	-0.04	397607.401	5315697.1308	19.86	-0.17	397607.1774	5315697.0585	26.1	-0.19	1	24	0	23
397608.0462	5315697.335	11.74	-0.02	397607.8603	5315697.2762	18.64	-0.14	397607.6363	5315697.2053	24.91	-0.13	1	24	0	23
397608.7483	5315697.5481	12.96	-0.04	397608.562	5315697.4904	19.78	-0.18	397608.3375	5315697.4209	25.97	-0.15	1	24	0	23
397609.4495	5315697.7367	12.18	-0.05	397609.2612	5315697.6867	19.58	-0.18	397609.0342	5315697.6264	25.14	-0.19	1	24	0	23
397609.9277	5315697.8144	11.94	-0.03	397609.7374	5315697.7721	18.13	-0.15	397609.508	5315697.721	23.86	-0.13	1	24	0	23
397610.4068	5315697.921	11.75	-0.02	397610.2164	5315697.8786	18.62	-0.17	397609.987	5315697.8276	24.78	-0.14	1	24	0	23
397610.8862	5315698.0351	11.12	-0.04	397610.6964	5315697.9907	18.92	-0.17	397610.4675	5315697.9372	25.18	-0.18	1	24	0	23
397611.5648	5315698.2086	11.44	-0.03	397611.3754	5315698.1622	17.89	-0.16	397611.1471	5315698.1063	23.9	-0.13	1	24	0	23
397612.2433	5315698.3844	12.34	-0.03	397612.0545	5315698.3354	19.23	-0.16	397611.8271	5315698.2764	24.87	-0.15	1	24	0	23
397612.7063	5315698.521	12.97	-0.05	397612.5182	5315698.4694	19.38	-0.19	397612.2916	5315698.4073	24.71	-0.18	1	24	0	23
397613.169	5315698.6479	11.89	-0.04	397612.9809	5315698.5963	18.08	-0.17	397612.7543	5315698.5342	23.86	-0.14	1	24	0	23
397613.6307	5315698.8084	12.22	-0.05	397613.4455	5315698.748	18.77	-0.19	397613.2223	5315698.6753	24.25	-0.16	1	24	0	23
397614.2842	5315699.0903	11.23	-0.06	397614.1019	5315699.0212	17.98	-0.21	397613.8821	5315698.9378	23.58	-0.2	1	24	0	23
397614.9336	5315699.3767	11.03	-0.03	397614.7556	5315699.2979	16.73	-0.16	397614.541	5315699.2029	22.46	-0.14	1	24	0	23
397615.3588	5315699.6339	11.79	-0.04	397615.1851	5315699.5454	18.12	-0.19	397614.9757	5315699.4387	23.85	-0.14	1	24	0	23
397615.7891	5315699.853	10.03	-0.06	397615.6153	5315699.7645	18.06	-0.2	397615.4059	5315699.6578	23.71	-0.2	1	24	0	23
397616.2251	5315700.0191	12.21	-0.05	397616.0457	5315699.9441	17.59	-0.17	397615.8295	5315699.8538	22.77	-0.16	1	24	0	23
397616.9331	5315700.1991	12.02	-0.04	397616.748	5315700.1376	18.39	-0.19	397616.525	5315700.0636	23.94	-0.17	1	24	0	23
397617.6342	5315700.3904	10.35	-0.04	397617.4461	5315700.34	17.7	-0.18	397617.2195	5315700.2794	23.61	-0.19	1	24	0	23
397618.1065	5315700.4459	11.88	-0.03	397617.9155	5315700.4067	17.04	-0.17	397617.6853	5315700.3594	22.75	-0.13	1	24	0	23
397618.5799	5315700.5432	11.79	-0.05	397618.3889	5315700.5039	17.59	-0.18	397618.1587	5315700.4566	23.2	-0.15	1	24	0	23
397619.0542	5315700.6567	9.79	-0.06	397618.8642	5315700.6131	17.78	-0.2	397618.6352	5315700.5605	23.5	-0.19	1	24	0	23
397619.7269	5315700.8433	11.63	-0.03	397619.5379	5315700.7954	17.77	-0.17	397619.3101	5315700.7376	23.63	-0.13	1	24	0	23
397620.3984	5315701.0445	10.27	-0.04	397620.2118	5315700.9885	16.8	-0.23	397619.987	5315700.9209	23.08	-0.14	1	24	0	23
397620.8404	5315701.2293	8.87	-0.07	397620.6562	5315701.1651	17.51	-0.2	397620.4343	5315701.0878	23.0	-0.2	1	24	0	23
397621.2825	5315701.3833	12.09	-0.04	397621.0984	5315701.3192	17.42	-0.15	397620.8764	5315701.2418	22.41	-0.14	1	24	0	23
397621.725	5315701.5291	12.22	-0.05	397621.5401	5315701.4671	18.28	-0.17	397621.3173	5315701.3924	23.61	-0.14	1	24	0	23
397622.3988	5315701.7381	11.77	-0.03	397622.2132	5315701.6782	18.43	-0.18	397621.9895	5315701.6061	24.05	-0.16	1	24	0	23
397623.0697	5315701.99	11.74	-0.04	397622.8874	5315701.9212	17.47	-0.15	397622.6679	5315701.8382	23.34	-0.11	1	24	0	23
397623.4858	5315702.2068	10.63	-0.04	397623.307	5315702.129	17.23	-0.18	397623.0915	5315702.0353	23.28	-0.12	1	24	0	23
397623.9046	5315702.3889	11.05	-0.03	397623.7258	5315702.3111	17.84	-0.15	397623.5103	5315702.2174	23.46	-0.16	1	24	0	23
397624.3253	5315702.5512	12.42	-0.04	397624.1444	5315702.4785	18.2	-0.17	397623.9264	5315702.3909	23.61	-0.14	1	24	0	23
397624.9954	5315702.7784	11.5	-0.03	397624.8125	5315702.7108	18.02	-0.14	397624.592	5315702.6293	23.6	-0.12	1	24	0	23
397625.6633	5315702.9737	11.34	-0.03	397625.4765	5315702.9197	18.09	-0.15	397625.2513	5315702.8547	23.63	-0.15	1	24	0	23
397626.0904	5315703.0122	12.82	-0.04	397625.8997	5315702.9719	18.86	-0.17	397625.6697	5315702.9234	24.44	-0.14	1	24	0	23
397626.5178	5315703.1024	11.02	-0.02	397626.3271	5315703.0622	17.82	-0.15	397626.0971	5315703.0136	23.94	-0.14	1	24	0	23
397626.9436	5315703.1763	10.47	-0.01	397626.7519	5315703.1404	17.24	-0.15	397626.521	5315703.0973	23.65	-0.14	1	24	0	23
397627.6233	5315703.2708	13.42	-0.04	397627.4308	5315703.2395	19.03	-0.23	397627.1989	5315703.2017	24.91	-0.13	1	24	0	23
397628.3072	5315703.4402	9.23	-0.08	397628.1186	5315703.3933	18.39	-0.15	397627.8913	5315703.3367	23.95	-0.14	1	24	0	23
397628.7526	5315703.6486	9.32	-0.04	397628.5679	5315703.5861	17.95	-0.19	397628.3453	5315703.5107	24.16	-0.19	1	24	0	23
397629.1956	5315703.7987	11.43	-0.02	397629.0109	5315703.7361	18.55	-0.15	397628.7883	5315703.6607	24.64	-0.14	1	24	0	23
397629.6383	5315703.9545	9.44	-0.05	397629.4542	5315703.8904	18.01	-0.15	397629.2322	5315703.8132	24.28	-0.13	1	24	0	23
397630.3206	5315704.2039	9.2	-0.06	397630.1369	5315704.1384	18.05	-0.2	397629.9156	5315704.0593	24.29	-0.2	1	24	0	23
397631.0036	5315704.4211	12.24	-0.02	397630.8177	5315704.3625	18.65	-0.16	397630.5938	5315704.2918	24.55	-0.15	1	24	0	23
397631.4297	5315704.5116	11.33	-0.02	397631.2417	5315704.4599	18.86	-0.17	397631.0151	5315704.3977	25.51	-0.15	1	24	0	23
397631.8553	5315704.6286	11.47	-0.03	397631.6673	5315704.5769	19.62	-0.18	397631.4407	5315704.5146	25.95	-0.18	1	24	0	23
397632.2809	5315704.7575	14.97	-0.05	397632.0938	5315704.7027	21.1	-0.21	397631.8683	5315704.6366	26.8	-0.15	1	24	0	23
397632.935	5315704.973	12.15	-0.05	397632.7488	5315704.9151	20.19	-0.2	397632.5244	5315704.8452	26.53	-0.16	1	24	0	23
397633.5868	5315705.1314	11.32	-0.04	397633.3977	5315705.0855	20.33	-0.17	397633.1698	5315705.0303	26.82	-0.18	1	24	0	23
397634.014	5315705.1614	11.75	-0.02	397633.822	5315705.1277	18.73	-0.14	397633.5905	5315705.0871	24.98	-0.14	1	24	0	23
397634.4434	5315705.2368	12.55	-0.02	397634.2514	5315705.2031	19.74	-0.15	397634.0199	5315705.1625	25.33	-0.14	1	24	0	23
397634.8737	5315705.3209	14.69	-0.05	397634.6821	5315705.2849	20.67	-0.2	397634.4512	5315705.2414	25.59	-0.18	1	24	0	23
397635.5305	5315705.4618	14.28	-0.04	397635.3394	5315705.4233	19.9	-0.2	397635.109	5315705.3769	25.25	-0.14	1	24	0	23
397636.1878	5315705.618	13.99	-0.05	397635.9982	5315705.573	20.95	-0.21	397635.7696	5315705.5189	26.54	-0.15	1	24	0	23
397636.6594	5315705.7708	13.0	-0.04	397636.4713	5315705.7194	21.18	-0.18	397636.2447	5315705.6574	26.54	-0.18	1	24	0	23
397637.1298	5315705.8994	13.89	-0.04	397636.9417	5315705.848	19.89	-0.19	397636.715	5315705.786	25.52	-0.14	1	24	0	23
397637.5988	5315706.0664	12.89	-0.05	397637.4141	5315706.005	20.18	-0.2	397637.1914	5315705.9309	25.62	-0.12	1	24	0	23
397638.2347	5315706.3559	11.73	-0.05	397638.0533	5315706.2844	19.84	-0.19	397637.8346	5315706.1983	25.21	-0.18	1	24	0	23
397638.8725	5315706.5995	12.66	-0.03	397638.6903	5315706.53	18.8	-0.16	397638.4708	5315706.4462	24.16	-0.11	1	24	0	23
397639.2906	5315706.7465	13.16	-0.04	397639.1077	5315706.6788	20.03	-0.2	397638.8873	5315706.5973	25.23	-0.15	1	24	0	23
397639.7081	5315706.9009	10.56	-0.07	397639.5252	5315706.8332	19.31	-0.2	397639.3048	5315706.7517	24.9	-0.19	1	24	0	23
397640.1264	5315707.0407	12.76	-0.03	397639.9421	5315706.9768	18.76	-0.15	397639.7201	5315706.8999	23.9	-0.11	1	24	0	23
397640.7967	5315707.2429	13.73	-0.04	397640.6112	5315707.1828	20.08	-0.21	397640.3876	5315707.1104	25.5	-0.12	1	24	0	23
397641.4665	5315707.459	11.65	-0.06	397641.2809	5315707.3991	20.31	-0.17	397641.0572	5315707.327	25.5	-0.17	1	24	0	23
397641.9109	5315707.6015	12.39	-0.03	397641.7253	5315707.5417	18.72	-0.16	397641.5016	5315707.4697	23.83	-0.13	1	24	0	23
397642.3553	5315707.7445	13.77	-0.04	397642.1697	5315707.6848	20.0	-0.18	397641.946	5315707.6128	24.82	-0.13	1	24	0	23
397642.7996	5315707.8661	13.93	-0.05	397642.6123	5315707.8121	19.66	-0.18	397642.3866	5315707.7469	24.24	-0.15	1	24	0	23
397643.4152	5315708.0026	11.39	-0.03	397643.2263	5315707.9542	16.77	-0.21	397642.9987	5315707.8958	22.01	-0.12	1	24	0	23
397644.031	5315708.1604	13.94	-0.02	397643.8421	5315708.112	18.57	-0.18	397643.6144	5315708.0536	23.37	-0.16	1	24	0	23
397644.6467	5315708.3183	12.66	-0.06	397644.4578	5315708.2699	18.89	-0.22	397644.2302	5315708.2115	23.24	-0.21	1	24	0	23
397645.2625	5315708.4761	10.15	-0.03	397645.0736	5315708.4277	16.28	-0.22	397644.8459	5315708.3693	22.17	-0.16	1	24	0	23
397642.7252	5315706.6305	11.7	-0.06	397642.8976	5315706.7216	18.81	-0.16	397643.1053	5315706.8315	23.95	-0.14	1	26	0	24
397642.2417	5315706.4805	7.35	-0.08	397642.4236	5315706.545	18.09	-0.15	397642.6427	5315706.6227	23.39	-0.15	1	26	0	24
397641.8657	5315706.5097	10.87	-0.04	397642.057	5315706.5476	16.95	-0.17	397642.2875	5315706.5932	22.36	-0.12	1	26	0	24
397641.4953	5315706.4364	12.4	-0.05	397641.6866	5315706.4742	18.55	-0.21	397641.9171	5315706.5199	23.64	-0.15	1	26	0	24
397641.1235	5315706.3303	10.8	-0.07	397641.3126	5315706.3769	18.82	-0.17	397641.5405	5315706.4331	23.86	-0.17	1	26	0	24
397640.5051	5315706.115	12.16	-0.04	397640.6921	5315706.1703	18.97	-0.17	397640.9174	5315706.237	23.84	-0.13	1	26	0	24
397639.8882	5315705.9296	13.29	-0.04	397640.075	5315705.9857	19.86	-0.2	397640.3	5315706.0533	24.54	-0.14	1	26	0	24
397639.4842	5315705.8038	10.81	-0.06	397639.6707	5315705.8606	18.79	-0.16	397639.8955	5315705.9291	24.29	-0.16	1	26	0	24
397639.0801	5315705.6808	9.96	-0.03	397639.2666	5315705.7376	18.06	-0.18	397639.4915	5315705.806	24.17	-0.13	1	26	0	24
397638.6761	5315705.5558	13.27	-0.04	397638.8624	5315705.6131	20.46	-0.19	397639.0871	5315705.6822	26.13	-0.15	1	26	0	24
397638.0024	5315705.3447	11.69	-0.05	397638.1886	5315705.4026	19.91	-0.17	397638.413	5315705.4722	25.7	-0.16	1	26	0	24
397637.3302	5315705.1743	10.43	-0.03	397637.519	5315705.2218	18.73	-0.17	397637.7466	5315705.279	24.88	-0.15	1	26	0	24
397636.894	5315705.128	14.03	-0.05	397637.0854	5315705.1652	20.49	-0.22	397637.3161	5315705.2099	26.11	-0.14	1	26	0	24
397636.4562	5315705.043	10.11	-0.08	397636.6476	5315705.0802	20.2	-0.17	397636.8783	5315705.125	25.98	-0.15	1	26	0	24
397636.0184	5315704.9584	9.36	-0.03	397636.2098	5315704.9955	18.86	-0.18	397636.4405	5315705.0401	25.31	-0.17	1	26	0	24
397635.3556	5315704.8306	13.2	-0.04	397635.547	5315704.8676	20.4	-0.19	397635.7778	5315704.9122	26.06	-0.16	1	26	0	24
397634.6912	5315704.6616	10.95	-0.04	397634.8799	5315704.7096	18.86	-0.17	397635.1073	5315704.7673	24.61	-0.16	1	26	0	24
397634.2453	5315704.4801	9.78	-0.04	397634.4312	5315704.5389	18.77	-0.2	397634.6553	5315704.6098	24.8	-0.19	1	26	0	24
397633.801	5315704.3394	11.81	-0.03	397633.9869	5315704.3983	19.38	-0.17	397634.2109	5315704.4692	25.44	-0.17	1	26	0	24
397633.357	5315704.1881	9.48	-0.04	397633.542	5315704.2497	18.21	-0.15	397633.7649	5315704.324	24.33	-0.15	1	26	0	24
397632.6739	5315703.9382	9.77	-0.04	397632.858	5315704.0026	18.23	-0.19	397633.0798	5315704.0802	24.07	-0.18	1	26	0	24
397631.9909	5315703.6915	12.81	-0.04	397632.1742	5315703.7578	19.15	-0.18	397632.3952	5315703.8378	24.7	-0.15	1	26	0	24
397631.5333	5315703.5128	9.51	-0.05	397631.716	5315703.5811	18.45	-0.16	397631.9361	5315703.6634	24.43	-0.15	1	26	0	24
397631.0753	5315703.3415	9.11	-0.05	397631.258	5315703.4098	17.89	-0.2	397631.4781	5315703.4921	24.28	-0.18	1	26	0	24
397630.6164	5315703.1957	10.99	-0.03	397630.8013	5315703.2574	18.15	-0.16	397631.0241	5315703.3317	24.26	-0.15	1	26	0	24
397629.9646	5315703.0297	8.95	-0.03	397630.1517	5315703.0848	17.16	-0.14	397630.3771	5315703.151	23.5	-0.14	1	26	0	24
397629.315	5315702.8684	7.99	-0.04	397629.5041	5315702.9154	16.83	-0.17	397629.7319	5315702.972	23.05	-0.16	1	26	0	24
397628.871	5315702.8077	11.67	-0.04	397629.0621	5315702.8466	17.58	-0.19	397629.2923	5315702.8936	23.41	-0.12	1	26	0	24
397628.4257	5315702.7169	7.75	-0.05	397628.6168	5315702.7559	16.95	-0.13	397628.8471	5315702.8028	22.91	-0.12	1	26	0	24
397627.9796	5315702.5791	7.18	-0.04	397628.1672	5315702.6305	16.48	-0.16	397628.3934	5315702.6925	22.71	-0.17	1	26	0	24
397627.3067	5315702.2988	10.36	-0.02	397627.4909	5315702.3627	16.64	-0.17	397627.7129	5315702.4398	22.57	-0.12	1	26	0	24
397626.6354	5315702.055	8.52	-0.04	397626.8186	5315702.1217	15.46	-0.14	397627.0394	5315702.2021	21.34	-0.15	1	26	0	24
397626.2169	5315701.8848	8.82	-0.03	397626.3991	5315701.9542	15.73	-0.15	397626.6188	5315702.0379	21.47	-0.16	1	26	0	24
